0.0,0.9600000235694116,-0.9030000321297983
0.0,1.4737832383697313e-07,0.09059984262833999
0.0,1.360607683719269e-07,0.09059985394595337
0.0,1.3228158679202316e-07,0.07006652479727225
0.0,-5.760000044645763,5.837533369084796
0.0,-6.791302440598172e-08,0.09060005931855342
0.0,-6.00548797890947e-08,0.09060005144980547
0.0,-1.1229043886567238e-07,0.10935010229517046
1.1324850260353976,5.760000004077978,-6.511135030419323
3.016735616,-6.429441623207054e-15,-1.5430189791662055
4.823979947,-1.2663231665347374e-14,-3.835796662239554
6.329861639,1.3793894311394362e-12,-3.8885617023000103
7.06663104,2.6292017016839773e-10,-6.64503111104613
7.42742784,-5.760000000014151,-1.450177914273308
7.420178035,-5.898368888651464e-11,-6.96657810929974
7.077290784,-2.543997499972647e-12,-6.58739085477199
5.99361984,-1.2165563910388028e-12,-5.901153232935352
4.036273408,1.5035303831788593e-14,-3.9475401153619822
1.4626186766839422,5.760000009377367,-7.1320186869425015
0.0,1.535760690648688e-07,0.4747498364242613
0.0,1.535803469402315e-07,0.4825498364199622
0.0,1.534062134659937e-07,1.0518665035942063
0.0,1.534884120571855e-07,1.2963165035121254
0.0,1.5359779179742994e-07,0.20073316940248392
