00:00,0,0,0.5
00:00,0,1,0.5
00:00,1,0,0.0
00:00,1,1,1.0
00:15,0,0,0.5
00:15,0,1,0.5
00:15,1,0,0.0
00:15,1,1,1.0
00:30,0,0,0.5
00:30,0,1,0.5
00:30,1,0,0.0
00:30,1,1,1.0
00:45,0,0,0.5
00:45,0,1,0.5
00:45,1,0,0.0
00:45,1,1,1.0
01:00,0,0,0.5
01:00,0,1,0.5
01:00,1,0,0.0
01:00,1,1,1.0
01:15,0,0,0.5
01:15,0,1,0.5
01:15,1,0,0.0
01:15,1,1,1.0
01:30,0,0,0.5
01:30,0,1,0.5
01:30,1,0,0.0
01:30,1,1,1.0
01:45,0,0,0.5
01:45,0,1,0.5
01:45,1,0,0.0
01:45,1,1,1.0
02:00,0,0,0.5
02:00,0,1,0.5
02:00,1,0,0.0
02:00,1,1,1.0
02:15,0,0,0.5
02:15,0,1,0.5
02:15,1,0,0.0
02:15,1,1,1.0
02:30,0,0,0.5
02:30,0,1,0.5
02:30,1,0,0.0
02:30,1,1,1.0
02:45,0,0,0.5
02:45,0,1,0.5
02:45,1,0,0.0
02:45,1,1,1.0
03:00,0,0,0.5
03:00,0,1,0.5
03:00,1,0,0.0
03:00,1,1,1.0
03:15,0,0,0.5
03:15,0,1,0.5
03:15,1,0,0.0
03:15,1,1,1.0
03:30,0,0,0.5
03:30,0,1,0.5
03:30,1,0,1e-05
03:30,1,1,0.99999
03:45,0,0,1.0
03:45,0,1,0.0
03:45,1,0,0.0
03:45,1,1,1.0
04:00,0,0,1.0
04:00,0,1,0.0
04:00,1,0,3.000030000300003e-05
04:00,1,1,0.999969999699997
04:15,0,0,1.0
04:15,0,1,0.0
04:15,1,0,6.000240009600384e-05
04:15,1,1,0.999939997599904
04:30,0,0,1.0
04:30,0,1,0.0
04:30,1,0,0.00039003900390039006
04:30,1,1,0.9996099609960996
04:45,0,0,1.0
04:45,0,1,0.0
04:45,1,0,0.0010805294594351232
04:45,1,1,0.9989194705405648
05:00,0,0,1.0
05:00,0,1,0.0
05:00,1,0,0.002393758200374588
05:00,1,1,0.9976062417996254
05:15,0,0,1.0
05:15,0,1,0.0
05:15,1,0,0.006315007429420505
05:15,1,1,0.9936849925705795
05:30,0,0,1.0
05:30,0,1,0.0
05:30,1,0,0.013094215711038141
05:30,1,1,0.9869057842889618
05:45,0,0,1.0
05:45,0,1,0.0
05:45,1,0,0.024355286192528587
05:45,1,1,0.9756447138074714
06:00,0,0,1.0
06:00,0,1,0.0
06:00,1,0,0.04326337880377754
06:00,1,1,0.9567366211962225
06:15,0,0,1.0
06:15,0,1,0.0
06:15,1,0,0.06975443368393344
06:15,1,1,0.9302455663160666
06:30,0,0,1.0
06:30,0,1,0.0
06:30,1,0,0.10218470353820579
06:30,1,1,0.8978152964617943
06:45,0,0,1.0
06:45,0,1,0.0
06:45,1,0,0.14531845042678923
06:45,1,1,0.8546815495732107
07:00,0,0,1.0
07:00,0,1,0.0
07:00,1,0,0.18777272447913465
07:00,1,1,0.8122272755208654
07:15,0,0,1.0
07:15,0,1,0.0
07:15,1,0,0.23850330098556646
07:15,1,1,0.7614966990144335
07:30,0,0,1.0
07:30,0,1,0.0
07:30,1,0,0.29598807601540184
07:30,1,1,0.7040119239845982
07:45,0,0,1.0
07:45,0,1,0.0
07:45,1,0,0.34347212420606915
07:45,1,1,0.6565278757939308
08:00,0,0,1.0
08:00,0,1,0.0
08:00,1,0,0.3982586262495969
08:00,1,1,0.601741373750403
08:15,0,0,1.0
08:15,0,1,0.0
08:15,1,0,0.44185423365487675
08:15,1,1,0.5581457663451233
08:30,0,0,1.0
08:30,0,1,0.0
08:30,1,0,0.5010401664266283
08:30,1,1,0.49895983357337176
08:45,0,0,1.0
08:45,0,1,0.0
08:45,1,0,0.5147530468248878
08:45,1,1,0.48524695317511224
09:00,0,0,1.0
09:00,0,1,0.0
09:00,1,0,0.5935228023793787
09:00,1,1,0.4064771976206213
09:15,0,0,1.0
09:15,0,1,0.0
09:15,1,0,0.591869918699187
09:15,1,1,0.408130081300813
09:30,0,0,1.0
09:30,0,1,0.0
09:30,1,0,0.6693227091633466
09:30,1,1,0.33067729083665337
09:45,0,0,1.0
09:45,0,1,0.0
09:45,1,0,0.6265060240963856
09:45,1,1,0.37349397590361444
10:00,0,0,1.0
10:00,0,1,0.0
10:00,1,0,0.8387096774193549
10:00,1,1,0.16129032258064516
10:15,0,0,1.0
10:15,0,1,0.0
10:15,1,0,1.0
10:15,1,1,0.0
10:30,0,0,1.0
10:30,0,1,0.0
10:30,1,0,0.5
10:30,1,1,0.5
10:45,0,0,1.0
